module,source_table,grain,metric,factor,level,n_subjects,n_trials,n_rows,mean,sd,se,ci95_low,ci95_high,median,iqr,note
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_alpha,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=1,15,83,249,5.771369932162307,6.135490230011675,0.38882089476144055,5.009280978429884,6.5334588858947305,3.67157764545098,4.81018215776504,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_alpha,DateBatch:ExperienceGroup,DateBatch=First_before_2026-05-01;ExperienceGroup=High,6,64,160,5.19678889461502,3.4307324785585527,0.2712232168739951,4.66519138954199,5.72838639968805,4.29053062041694,2.6192406474629197,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_alpha,DateBatch:ExperienceGroup,DateBatch=First_before_2026-05-01;ExperienceGroup=Low,21,221,551,4.742810037546213,3.2414474872613774,0.13809030563145466,4.472153038508561,5.013467036583864,4.10939332593785,2.8712831423541703,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_alpha,DateBatch:ExperienceGroup,DateBatch=Second_2026-05-01_or_later;ExperienceGroup=High,10,113,282,5.8477564081559175,6.030774522196526,0.3591273966333902,5.143866710754473,6.551646105557362,3.6289801678784,4.80990553424784,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_alpha,DateBatch:ExperienceGroup,DateBatch=Second_2026-05-01_or_later;ExperienceGroup=Low,5,55,137,4.197929277108523,2.379275897006857,0.20327525824287238,3.7995097709524934,4.596348783264553,3.67157764545098,2.74316743256237,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,overall,all,42,453,1130,10.06089580997763,11.741567611250732,0.34929057048242806,9.376286291832072,10.745505328123189,6.24967661372641,8.40106726739106,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR,WWR=15,42,150,375,9.497534175860626,10.376608934687948,0.5358457812553801,8.44727644460008,10.547791907121171,6.02714548362272,8.200376460614908,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR,WWR=45,42,149,372,10.774173902811025,13.908155429891556,0.7211042671800107,9.360809539138204,12.187538266483847,6.40342016480061,9.378907985773804,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR,WWR=75,42,154,383,9.919697800212237,10.646371587237352,0.5440041755463282,8.853449616141434,10.98594598428304,6.3665944370848,7.789080800877155,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,Complexity,Complexity=0,42,229,458,9.641339166248134,10.362917729995248,0.48422734537176415,8.692253569319476,10.590424763176792,6.02719130274816,8.55930283468144,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,Complexity,Complexity=1,42,224,672,10.34684364156708,12.594565814177676,0.4858459241114142,9.394585630308708,11.299101652825453,6.509391099278515,8.256501651075004,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,ExperienceGroup,ExperienceGroup=High,16,177,442,8.737668650434179,6.09751120699689,0.29002903162318433,8.169211748452737,9.30612555241562,6.26443021389244,5.912635567472515,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,ExperienceGroup,ExperienceGroup=Low,26,276,688,10.910992328172698,14.172034721790167,0.5403037584442584,9.851996961621952,11.969987694723445,6.24967661372641,9.837574807754748,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch,DateBatch=First_before_2026-05-01,27,285,711,11.43475383660559,13.981978446864181,0.5243651593858443,10.406998124209336,12.462509549001846,6.64678823091493,9.20253065274736,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch,DateBatch=Second_2026-05-01_or_later,15,168,419,7.729599731379827,5.625410954223137,0.2748193088472121,7.190953886039291,8.268245576720362,5.79615862096448,6.883079771488361,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:Complexity,WWR=15;Complexity=0,41,75,150,8.692074447469416,8.288097180111036,0.6767203009957389,7.365702657517768,10.018446237421065,5.77210530872259,7.534416167797758,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:Complexity,WWR=15;Complexity=1,42,75,225,10.034507328121434,11.548171399217123,0.7698780932811415,8.525546265290396,11.543468390952471,6.24967661372641,8.13905367304275,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:Complexity,WWR=45;Complexity=0,42,75,150,9.954444686215972,9.179562669975283,0.7495081534446607,8.485408705464437,11.423480666967507,6.4969720963461,9.26356400295595,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:Complexity,WWR=45;Complexity=1,41,74,222,11.328044995104978,16.34480833505687,1.0969917085386074,9.177941246369308,13.478148743840649,6.30821390737884,9.661754821216281,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:Complexity,WWR=75;Complexity=0,42,79,158,10.24528777271416,12.888343462409923,1.0253415522478864,8.235618330308302,12.254957215120019,6.06383915348722,8.484752609827117,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:Complexity,WWR=75;Complexity=1,41,75,225,9.691061286188663,8.760246687051191,0.5840164458034127,8.546389052413975,10.835733519963352,6.62134934914988,7.32167747224297,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:ExperienceGroup,WWR=15;ExperienceGroup=High,16,59,148,8.136605179739368,5.004179513478221,0.4113410221550176,7.330376776315533,8.942833583163202,6.22804694520299,5.541129258802806,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:ExperienceGroup,WWR=15;ExperienceGroup=Low,26,91,227,10.384835900204003,12.644929973402304,0.8392734796896323,8.739859880012324,12.029811920395682,5.56766985647678,9.436035121968489,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:ExperienceGroup,WWR=45;ExperienceGroup=High,16,58,144,8.713517508636999,6.164783624117243,0.5137319686764369,7.7066028500311825,9.720432167242816,5.88090995901357,5.342864997041955,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:ExperienceGroup,WWR=45;ExperienceGroup=Low,26,91,228,12.075641099131461,16.964946802954074,1.1235310488199919,9.873520243444277,14.277761954818645,6.55203751714588,10.685556228146055,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:ExperienceGroup,WWR=75;ExperienceGroup=High,16,60,150,9.353903037645015,6.936872421658531,0.5663932614616026,8.243772245180274,10.464033830109756,6.53513159694131,6.959609332429402,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,WWR:ExperienceGroup,WWR=75;ExperienceGroup=Low,26,94,233,10.283943355513024,12.465302817428752,0.8166291395925984,8.683350241911532,11.884536469114517,6.17309756145529,8.72016409847572,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=15,27,95,237,10.548212980574322,12.26288046813147,0.7965596843294751,8.98695599928855,12.109469961860093,6.26443021389244,8.63012342360665,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=45,27,93,233,12.612226122735676,16.75890095647218,1.0979121060313282,10.460318394914273,14.764133850557078,6.91524240624232,10.48531255614822,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:WWR,DateBatch=First_before_2026-05-01;WWR=75,27,97,241,11.168194252419285,12.521076473320694,0.806553437996107,9.587349513946915,12.749038990891655,6.53154359213805,8.694530845424701,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=15,15,55,138,7.693107532982756,5.450416527659957,0.46397026645259604,6.7837258107356675,8.602489255229845,5.848647752342066,7.04475103849998,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=45,15,56,139,7.693122339915745,5.709555815804259,0.4842782036355068,6.743937060790152,8.642307619041338,5.65314415615837,6.7238381565309,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:WWR,DateBatch=Second_2026-05-01_or_later;WWR=75,15,57,142,7.800770722874921,5.747707219880186,0.48233687518707413,6.855390447508255,8.746150998241585,5.9419538180876,6.94804494172347,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=0,27,144,288,11.04789092208883,12.21315922759706,0.7196673091287449,9.637342996196491,12.45843884798117,6.356146935287505,9.418330296450913,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:Complexity,DateBatch=First_before_2026-05-01;Complexity=1,27,141,423,11.69814986351062,15.076442767290192,0.7330417320230925,10.261388068745358,13.134911658275882,6.91524240624232,8.671644106260558,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=0,15,85,170,7.258475015176838,5.2920255353116215,0.4058798305670277,6.462950547265464,8.053999483088212,5.6252405580002,6.102594822159539,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:Complexity,DateBatch=Second_2026-05-01_or_later;Complexity=1,15,83,249,8.051251144048535,5.830704374578232,0.36950587598093854,7.327019627125896,8.775482660971175,6.02714548362272,7.3040460661047195,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:ExperienceGroup,DateBatch=First_before_2026-05-01;ExperienceGroup=High,6,64,160,9.362934220912711,6.624290887496351,0.523696177199667,8.336489713601363,10.38937872822406,6.74224158788931,6.843072029861149,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:ExperienceGroup,DateBatch=First_before_2026-05-01;ExperienceGroup=Low,21,221,551,12.036371147877569,15.429524586563183,0.657319846852341,10.748024248046981,13.324718047708156,6.64678823091493,9.940832580192964,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:ExperienceGroup,DateBatch=Second_2026-05-01_or_later;ExperienceGroup=High,10,113,282,8.382908043070469,5.759430680316872,0.34296910599127045,7.7106885953275786,9.055127490813359,6.02714548362272,6.119444073405508,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
multimodal_retained,05_multimodal_fusion/analysis_master_long.csv,aoi_expanded_retained_row,eeg_F_beta,DateBatch:ExperienceGroup,DateBatch=Second_2026-05-01_or_later;ExperienceGroup=Low,5,55,137,6.384833717534854,5.100850551020549,0.43579507291331654,5.530675374624754,7.2389920604449545,3.61865741871928,5.01086114688456,Main retained fusion table. AOI-expanded rows must not be reported as scene-trial counts.
